"https://news.hada.io/topic?id=11","97개의 VPN서비스들이 실제로는 23개 회사들에 의해 운영중","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   97개의 VPN서비스들이 실제로는 23개 회사들에 의해 운영중

   데이터 보안에 문제가 있을수 있음. 또한 유명 모바일전용 VPN업체는 대부분 중국계회사 거나 중국인이 운영한다고
"
"https://news.hada.io/topic?id=12","구글 robots.txt Parser 오픈소스로 공개 [C++ 라이브러리]","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               구글 robots.txt Parser 오픈소스로 공개 [C++ 라이브러리]

   구글이 90년대부터 내부적으로 사용하는 코드 포함. 룰 테스트 도구도 같이 공개
"
"https://news.hada.io/topic?id=13","SwiftWebUI - SwiftUI on Web","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      SwiftWebUI - SwiftUI on Web

   WWDC2019 에서 발표된 SwiftUI 의 Web용 포팅버전.

   Toy Project 지만 관심가지고 지켜볼만한듯
"
"https://news.hada.io/topic?id=14","Microsoft 의 Linux Kernel 오픈소스","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     Microsoft 의 Linux Kernel 오픈소스

   MS Windows Subsystem for Linux2 (WSL2)에 사용된 리눅스 커널 소스
"
"https://news.hada.io/topic?id=15","Lazydocker: a terminal GUI for Docker","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 Lazydocker: a terminal GUI for Docker

   Docker 와 Docker-compose 용 터미널 UI. 마우스로도 동작가능
"
"https://news.hada.io/topic?id=16","재개발중인 안드로이드용 Firefox 미리보기","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       재개발중인 안드로이드용 Firefox 미리보기

   빠른속도와 미니멀UI, 사용루틴에 따른 콜렉션 기능, 보안에 중점. GeckoView 모바일 브라우저 엔진 기반.
"
"https://news.hada.io/topic?id=17","Google 검색은 어떻게 동작하는가?","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         Google 검색은 어떻게 동작하는가?
"
"https://news.hada.io/topic?id=18","지식의 가난에는 이자가 붙는다","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            지식의 가난에는 이자가 붙는다

   테스트 겸.. 이왕이면 링크 누르면 새창으로 띄워주심이.. ㅋㅋ
"
"https://news.hada.io/topic?id=19","Docker Best Practices","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         Docker Best Practices

   Kubernetes, AWS ECS 환경위에서 Docker 컨테이너로 뱅크샐러드를 운영하며 알게된것들
"
"https://news.hada.io/topic?id=20","Mary Meeker Internet Trends 2019 [slide] ","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Mary Meeker Internet Trends 2019 [slide]

   한글 요약본들 링크 모음

   e바닥 뉴스 : https://ebadak.news/2019/06/12/mary-meeker-internet-trends-2019/

   TPMN : https://medium.com/@tpmn/…

   Bull over Bear :
   1.인터넷 사용자 - https://blog.naver.com/cinedemian/221560839161
   2.e커머스,온라인광고 - https://blog.naver.com/cinedemian/221561284592
   3.인터넷 사용현황 - https://blog.naver.com/cinedemian/221561732852
   4.이미지의 시대,소통의 시대 - https://blog.naver.com/cinedemian/221562491387
   5.공짜가 좋아요. 나중엔 공짜가 아니어도 - https://blog.naver.com/cinedemian/221563684803
   6.인간이 감당할수 없을 정도의 많은 데이터가 온다 - https://blog.naver.com/cinedemian/221565711582
   7.일 (Work) 에 미치는 영향 - https://blog.naver.com/cinedemian/221568520953
   8.온라인 교육 시장의 성장 - https://blog.naver.com/cinedemian/221570043491
   9.병원, 약국, 변하는 헬스케어 - https://blog.naver.com/cinedemian/221572578431
   10.사이버보안, 인터넷의 폐해 - https://blog.naver.com/cinedemian/221577771501
"
"https://news.hada.io/topic?id=21","2019년과 이후 JavaScript의 동향 - JavaScript(ECMAScript)","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           2019년과 이후 JavaScript의 동향 - JavaScript(ECMAScript)
"
"https://news.hada.io/topic?id=23","Dribbble 을 공동창업하고 배운 것들","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Dribbble 을 공동창업하고 배운 것들

   Dan Cederholm이 Dribbble을 공동창업후 10년동안 배운 것들을 정리한 글

   간단 번역

   1. 창업자를 현명하게 골라라
   2. 티셔츠를 만들고 시작해라 : 사이트 초기에 도울수 있는 사람들에게 뿌려서 (빚진거같은 생각이 들게하여) 그들이 사이트에 기여하게 하라
   3. 첫번째 100명의 멤버가 중요하다.
   4. 초기 멤버들에게 귀 기울이고, 그들이 원하는 것을 만들어가라.
   5. 버리는것을 두려워 하지 마라 : 내부에서 반복하고 배포는 천천히
   6. 큰 변화 대신 천천히 바꿔가라
   7. 지금 뭘하는지 모르겠는것도 괜찮다
   8. 뻔뻔해져라. 빨리 : 맘에 안들어 하는 사람도 많을테지만, 무시하는것을 배우고, 긍정적인 것들에 자축하면서 둘러쌓여있도록 유지할것
   9. 트렌드는 돌고 돈다
   10. 모든것들은 일시적이고, 그것도 괜찮다
   11. 사람과 관계가 정말 중요하다
   12. 사이드 프로젝트로 새로운것들을 배우고 경험하라
   13. 불행한 숫자니까 13은 없다.
   14. 미신을 믿지마라
   15. 좋은 변호사와 회계사를 찾아라
   16. 뭔가를 결정할때 내가 고집을 부리고 있는건지 되돌아 보라
   17. 배운것에 대해 적고, 가르치고, 공유하라
   18. 펀딩은 받지마라
   19. 자신을 먼저 챙겨라
   20. 언제 손을 놓아야할지 생각하라 : 회사의 다음단계를 위해 주식을 팔거나, 회사 업무에서 멀어지는 것도 필요하다
"
"https://news.hada.io/topic?id=24","당신이 절대 모르는 아마존이 소유한 모든 비즈니스들 2019","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   당신이 절대 모르는 아마존이 소유한 모든 비즈니스들 2019

   미국 이커머스:38% 온라인 도서/음악/비디오:67% 전자제품&컴퓨터:46% 장난감:45% 가구:34% 점유 AWS매출 25조
   Zappos, Ring, Whole Foods, IMDB, Twitch, Woot, Shopbop 등 잘 알려진것들 포함
   약 80개의 PB(Private Brand)들과 800개가 넘는 Trademark를 가지고 있음
"
"https://news.hada.io/topic?id=25","jExcel - 가벼운 Vanilla 자바스크립트 스프레드시트 플러그인","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                jExcel - 가벼운 Vanilla 자바스크립트 스프레드시트 플러그인

   JS Array,JSON,CSV,XLSX 에서 생성가능. Excel에서 바로 복사 붙여넣기도 가능. MIT라이센스
"
"https://news.hada.io/topic?id=26","아마존 Fire TV에 Youtube 다시 런칭, 크롬캐스트에서 아마존 Prime Video도 가능해져","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       아마존 Fire TV에 Youtube 다시 런칭, 크롬캐스트에서 아마존 Prime Video도 가능해져

   오 집에가서 깔아야 겠으요.

   2017년 12월말에 아마존 Prime Video 를 크롬캐스트 제공안하는것 과 구글 Nest 판매 중단한 일 관련해서 삭제했다가 이제 다시 재개 하는것. 18개월만의 복귀

   관련 기사
   YouTube app removed from Amazon Fire TV kit early
   https://www.bbc.com/news/technology-42511363
"
"https://news.hada.io/topic?id=27","I Can't Stop Winning!","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         I Can't Stop Winning!

   10년째 북마킹 서비스 Pinboard를 혼자 개발해온 maciej의 회고. 누적북마크 10억개, AU 2만명, 10년간 20억원이 넘는 매출에 투자받은건 0원.

   오래 운영하려면 최소한 BM이 유지되야 하는데 그게 쉬운 일이 아니겠죠.
   누군가는 욕심이 지나쳐서 규모를 더 키워보고 싶다고 하고
   누군가는 꾸준히 하는 것보다는 J커브를 그려야만 한다고 하고
   비즈니스 모델도 다양하게 성장하면 안되는건가 싶은 요즘입니다.

   +1 저도 다양하게 성장 가능한 비즈니스 모델 사례가 필요하다에 한표

   남들이 성공하는 거 보면 참 쉬운데 막상 내가 하려면 어려운게 BM ...

   테스트로 남겨봅니다. ㅋㅋ

   1인 비즈니스로서 귀감적인 사례라고 생각하는 https://pinboard.in/

   초기에는 가입비를 받았고, 가입비가 점차 증가하는 방식
   내가 가입할때는 $6.1 였음. 그 시절 신기해서 블로그도 남겨둠 https://xguru.net/549

   이제는 년간 11달러를 받는 서브스크립션 모델로 발전해서,
   개발자는 이거를 계속 유지하는 원동력이 됨.

   국내에도 이렇게 1인 또는 작은팀이 오래 운영하는 서비스들이 많아졌으면 좋겠음

   요즘에는 유료 서비스가 영속성이 있을 것 같아 더 유심히 보게 되더라고요.
   (블로그 글의 스크린 샷에서 세월이 느껴집니다 ㅎㅎ)

   10년전 글인지라 저도 아이폰 스크린샷보고 깜짝 놀랐습니다 ^^;
"
"https://news.hada.io/topic?id=28","vue에서 model과 collection을 사용해보자. ","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    vue에서 model과 collection을 사용해보자.
"
"https://news.hada.io/topic?id=29","페이스북 리브라(Libra) 이해 및 관련 동향 [pdf]","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    페이스북 리브라(Libra) 이해 및 관련 동향 [pdf]

   금융위원회에서 언론등의 이해를 돕기위해 리브라 백서, 국내외 언론 및 해외동향을 정리한 18P 분량의 pdf

   금융위원회는 여전히 부정적인 시각을 가지고 있는 듯 합니다. 하지만 더 이상 무시할 수 없는 플레이어의 참여라서 무시할 수도 없고 확실히 페이스북의 참전은 큰 임팩트를 주네요
"
"https://news.hada.io/topic?id=30","중산층의 직업이 사라지고 있다","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            중산층의 직업이 사라지고 있다
"
"https://news.hada.io/topic?id=31","답답한 윈도우의 command 창대신에 새로운 윈도우 터미널을 설치해보자","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                답답한 윈도우의 command 창대신에 새로운 윈도우 터미널을 설치해보자

   빌드하고 설치할 수 있는 가이드 영상

   https://www.youtube.com/watch?v=4Rsr0NRHuBY&t=660s

   설치했다 10분만에 세번 프리징... 포기

   아직은 많이 불안한가 보네요 쩝..
"
"https://news.hada.io/topic?id=32","Apple - 맥북 단종, 맥북Air 와 맥북Pro 만 리프레시","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  Apple - 맥북 단종, 맥북Air 와 맥북Pro 만 리프레시

   맥북Air 가격 10만원 인하, 맥북Pro는 터치바/터치ID 추가되고 인텔8세대로 업데이트 후 가격 5만원 인상
"
"https://news.hada.io/topic?id=33","Dropbox 파일 직접 전송 가능한 Transfer 서비스 공개","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  Dropbox 파일 직접 전송 가능한 Transfer 서비스 공개

   기존의 링크 공유가 아닌 파일을 직접 보내는 방식. 수신확인 기능 및 통계도 지원. 요금제에 따라 크기 차등 지원
"
"https://news.hada.io/topic?id=34","MS Windows 1.11 출시 ","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           MS Windows 1.11 출시

   윈10에서만 설치가능. 그림판,Write 등과 클래식 게임&퍼즐 포함. 넷플릭스 기묘한이야기 시즌3 가 1985년 배경이어서 이와 연계한 콜라보레이션.
"
"https://news.hada.io/topic?id=35","VS code로 WSL 환경에서 코딩하기","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         VS code로 WSL 환경에서 코딩하기

   vscode, remote development, linux, windows,사실 wsl이 아니어도 상관없음이 밝혀져

   wsl hell!
"
"https://news.hada.io/topic?id=36","Linux 5.2의 새 기능들","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Linux 5.2의 새 기능들

   Kernel Newbies에서 관리하는 리눅스 변경사항 정리 위키
"
"https://news.hada.io/topic?id=37","Android Studio 3.5부터 Gradle kotlin 지원 제한 안내 표시","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Android Studio 3.5부터 Gradle kotlin 지원 제한 안내 표시

   기존에도 Gradle kotlin dsl지원이 부족했었는데, Android Studio 3.5 beta버젼부터 공식적으로 지원이 잘 되지 않을 것이라는 경고메세지를 출력하도록 변경되었습니다.
"
"https://news.hada.io/topic?id=38","Android Studio 3.6부터 Proguard 지원기능을 제외하려고 준비 중","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Android Studio 3.6부터 Proguard 지원기능을 제외하려고 준비 중

   안드 앱 개발자 분들은 R8으로 갈아탈 준비를 얼른 하셔야 할 것입니다.
"
"https://news.hada.io/topic?id=39","'우분투' 만든 캐노니컬 깃허브 계정 털렸다","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        '우분투' 만든 캐노니컬 깃허브 계정 털렸다
"
"https://news.hada.io/topic?id=40","올 가을 닌텐도 스위치 라이트 출시 계획","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         올 가을 닌텐도 스위치 라이트 출시 계획

   TV에는 연결이 되지 않는 포터블 기기.

   기존 스위치 보다 더 가볍고 작지만, 조이콘이 분리되지 않아서 호환성 문제 발생
   닌텐도는 3ds -> 2ds 도 그러더니 항상 기능을 줄인 저렴버전을 추가로 발매하는듯

   이렇게 되면 새로운 닌텐도 스위치가 출시된다는 합리적인 의심을 해봐도 될 듯 하네요. 내년에 PS5도 나온다고 하니까요.
"
"https://news.hada.io/topic?id=41","딥러닝을 이용한 자연어처리 입문","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           딥러닝을 이용한 자연어처리 입문

   깊은 내용보다는 입문으로써 도움이 될만한 사이트입니다. 시간이 지날 수록 내용들이 꾸준히 채워지지 않을까 싶네요.
"
"https://news.hada.io/topic?id=42","삼성전자의 블록체인 SDK","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             삼성전자의 블록체인 SDK

   http://m.news1.kr/articles/?3666203

   https://developer.samsung.com/blockchain
"
"https://news.hada.io/topic?id=43","안드로이드 Q Beta5","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             안드로이드 Q Beta5

   Android 10(Q)의 5번째 베타 업데이트 배포입니다. 이제 1번만 더 나오면 정식 버젼이 눈앞.

   구글이 안드로이드를 어디로 끌고가는 걸까요?
   요즘 보전 업되는거 보면 뭐하는 건지 당췌 모르겠던데...

   그냥 평범한 광고 플랫폼이죠.. (먼산;; )
"
