"https://news.hada.io/topic?id=11934","Show GN: 간단한 ChatGPT 사진 번역기","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      Show GN: 간단한 ChatGPT 사진 번역기

   GPTs 단순 번역기: 이미지나 텍스트를 올리면 그중 한국어가 아닌 부분만 한국어로 번역해주는 Agent입니다. 따로 명령할 필요없이 붙여넣기 하거나 업로드하면 웹브라우징이나 코드 생성 등을하지 않고 바로 번역 결과물만 표시하도록 지시했습니다.

   사용 예: 여행 중 태국어로 된 안내문을 찍으면 바로 번역, 인터넷에서 열화된 영어문서 스캔본을 캡쳐해서 붙여넣기하면 바로 번역, 해커뉴스나 레딧 댓글 스레드를 캡쳐해서 붙여넣기하면 바로 번역

   ChatGPT에서 업무적, 일상적으로 자주쓰는 명령을 하나씩 GPTs로 만들어서 사용하고 있는데 이건 공개해도 보안 문제가 없을 것 같아서 공유합니다.

   열화된 영자 신문 이미지 넣어서 테스트해봤는데 정말 잘 되네요!

   GPT-4 의 성능이 그만큼 좋다는 의미로 보입니다. 제가 한 것은 앞에 몇가지 요청을 미리 입력해둔 것 뿐. 사진을 여러장 올려도 되더라고요.

   추가 설명이 있어야 할듯 해서 적어둡니다.

   ""GPTs 는 ChatGPT Plus 유료 계정이 있어야만 동작합니다.""

   고맙습니다
"
"https://news.hada.io/topic?id=11845",""Ship Shape" 기술 도입으로 혁신된 도형 디자인","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ""Ship Shape"" 기술 도입으로 혁신된 도형 디자인

소개

     * Canva 사용자들이 새로운 Draw 도구를 통해 창의력을 발휘하여 맞춤형 그림을 디자인에 추가할 수 있음.
     * 사용자가 마우스나 트랙패드로 그린 간단한 선이나 도형도 부정확할 수 있어, 이를 보완하기 위해 Shape Assist 기능 개발.
     * Shape Assist는 기계 학습(ML)을 사용하여 불안정한 낙서를 매끄러운 벡터 그래픽으로 변환함.

디자인 고려 사항

     * 기능 개발 시 분류 지연 시간을 최우선으로 고려하여 사용자 경험이 신속하면서도 정확하도록 함.
     * 브라우저 내에서 솔루션을 배포하여 실시간 도형 인식과 그리기 지원을 제공함.
     * 인터넷 연결이 필요 없어 오프라인 상황에서도 접근성을 보장함.

데이터 수집

     * 성공적인 ML 모델의 기반은 데이터 수집에 있으며, 다양한 사용자로부터 그림 데이터를 수집함.
     * 사용자가 그린 선을 x와 y 좌표의 시퀀스로 기록하여 다양한 스타일과 변형을 포함한 데이터 세트를 수집함.
     * 좌표를 사용하여 데이터를 기록함으로써 데이터 전처리 및 다양한 데이터 증강 기술을 적용할 수 있는 유연성을 확보함.

모델 설계 및 훈련

     * 페이지 로드 시간에 부정적인 영향을 주지 않으면서 클라이언트 측에서 실행될 ML 모델을 설계함.
     * CNN 대신 좌표를 직접 사용하는 RNN을 실험하여 모델 크기를 최소화함.
     * 다양한 하이퍼파라미터를 조정하여 모델의 최적 속성을 식별함.
     * 사용자의 그리기 속도 차이를 고려하여 각 도형을 나타내는 점의 수를 고정함.
     * Ramer-Douglas-Peucker (RDP) 알고리즘을 변형하여 중요한 세부 사항을 유지하면서 점의 수를 줄임.

배포 상의 고려 사항

     * 모델이 작고 계산적으로 간단하여 클라이언트 애플리케이션 내에서 모든 처리를 실행할 수 있음.
     * 서버에 연결할 필요 없이 완전히 오프라인으로 기능 작동함.

모델 아키텍처

     * 모델은 LSTM 레이어 하나와 Gemm(밀집 또는 완전 연결 레이어)을 포함하는 구조로 구성됨.
     * 모델은 약 250킬로바이트 크기로, 클라이언트에서 실행하기 위해 Typescript로 직접 구현함.

도형 교체

     * 사용자가 그린 도형을 결정한 후, 벡터 그래픽 표현과 사용자 그림 경로를 정확하게 정렬하기 위해 템플릿 매칭 접근 방식을 사용함.

결론

     * Shape Assist 기능을 전 세계와 공유하게 되어 매우 기쁘며, 전문 디자이너나 낙서가 모두 이 기능을 즐길 수 있기를 바람.

GN⁺의 의견

   이 기사에서 가장 중요한 것은 Canva가 브라우저 내에서 실행되는 기계 학습 모델을 사용하여 사용자가 그린 도형을 정확하게 인식하고 매끄러운 벡터 그래픽으로 변환하는 Shape Assist 기능을 개발했다는 점이다. 이 기능은 사용자에게 즉각적인 피드백을 제공하고 인터넷 연결 없이도 사용할 수 있어 접근성을 높인다. 이 기사가 흥미로운 이유는 기술의 발전이 어떻게 창의적인 작업을 더 쉽고 즐겁게 만들 수 있는지를 보여주기 때문이다.

        Hacker News 의견

     * RNN 대신 ""$1 unistroke recognizer"" 알고리즘이 문제에 대한 간단하고 우아한 해결책임
          + ""$1 unistroke recognizer""는 단일 샘플로 훈련되어도 잘 작동함
          + 사용자 인터페이스를 더 친숙하게 만들기 위해 프로젝트에 쉽게 통합될 수 있음
          + ""Graffiti"" 스타일의 텍스트 입력에 신뢰성 있게 작동하며, 각 글자가 단일 획일 때 효과적임
          + 원본 논문은 이해하기 쉽고 읽기 편하게 작성됨
          + unistroke recognizer 프로젝트 링크
     * ASML, TSMC 등의 엔지니어들은 매일 극단적으로 짧은 파장의 빛을 생성하기 위해 액체 납에 레이저를 쏘아 더 작고 성능이 좋은 칩을 만듦
          + 웹 개발자들은 자신들의 작업이 눈에 띄지 않도록 매일 노력함
     * 마우스나 트랙패드로 직선을 그릴 때조차도 불규칙한 모양이 되기 쉬움
          + Canva에서 마우스로 도형을 그릴 필요가 있는지 의문
          + Miro는 과거에 마우스로 그린 별을 기하학적으로 정확한 별로 변환하는 기능을 가졌음
          + 다이어그램을 만들 때는 미리 만들어진 도형을 사용하고, 아이콘을 만들 때는 전용 프로그램을 사용함
          + 실제로 그림을 그릴 때는 태블릿을 사용함
          + 기술 자체는 멋지지만 실제 사용 사례에 대한 의문
     * Canva가 선을 그리는 데 사용하는 라이브러리에 대한 관심
          + perfect-freehand GitHub 링크
     * 20년 이상 전 Macromedia Flash에서 자유형 곡선을 그릴 때 곡선을 부드럽게 만드는 기능에 대한 놀라움
          + 당시의 제한된 처리 능력에 비해 인상적인 기능이었음
     * Ramer-Douglas-Peucker (RDP) 알고리즘 변형 개발에 대한 언급
          + RDP는 중요한 세부 사항을 유지하면서 곡선의 점 수를 줄이는 곡선 단순화 알고리즘임
          + 2018년 Strange Loop에서 피카소의 작업에 Douglas-Peucker를 적용한 사례 공유
          + Picasso's Bulls 프로젝트 링크
     * 손으로 그린 듯한 ""떨리는 낙서"" 버전이 매끄러운 벡터 그래픽보다 더 매력적일 수 있음
          + 인공적인 완벽함의 세계에서 진정한 손으로 그린 작품에 대한 매력
"https://news.hada.io/topic?id=11917","미국인을 제외하고 거의 아무도 6% 부동산 중개 수수료를 지불하지 않는 현상","                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               미국인을 제외하고 거의 아무도 6% 부동산 중개 수수료를 지불하지 않는 현상

미국 부동산 시장의 특이점

     * 미국은 다른 어느 나라보다 많은 부동산 중개인을 보유하고 있음.
     * 미국에서 주택 매매 시 일반적으로 부과되는 수수료는 약 5%에서 6%로, 판매자와 구매자의 중개인이 나누어 가짐.
     * 대부분의 국가에서는 이러한 수수료가 훨씬 적음.

GN⁺의 의견

     * 미국 부동산 시장의 가장 중요한 특징은 높은 수수료율과 많은 부동산 중개인의 존재임.
     * 이러한 시장 구조는 부동산 거래에 있어서 미국이 다른 국가들과 크게 다른 점으로, 부동산 업계에 관심이 있는 사람들에게 흥미로운 정보가 될 수 있음.

        Hacker News 의견

     * 부동산 중개인의 가치에 대한 의문

     과거 몇 년간 부동산 중개인이 경쟁 입찰, 비공개 매물 접근 등에서 얼마나 가치를 더했는지는 모르겠으나, 높은 수수료 지불의 정당성을 이해하지 못함. 2011년 집을 팔 때 여러 중개인과 상담했지만, MLS에 매물을 올리고 쇼잉을 조율하는 것 외에는 별다른 노력을 보이지 않음. 중개인이 쇼잉에 직접 참석하기를 원하지 않고, 단순히 자물쇠 상자를 제공하고 구매자 측 중개인에게 코드를 알려주는 정도였음. 중간 가격대의 주택 판매에서 판매자 측 중개인/브로커는 약 $12,400를 벌어들임. 자물쇠 상자와 MLS 등록 비용은 $500 미만인데, 추가적인 $12,000의 가치는 어디에서 오는가에 대한 의문.
     * 캘리포니아 해안 지역의 중개 수수료 상황

     캘리포니아 해안 지역에서는 중개 수수료가 매우 높아 상위 중개인에게 매우 이득이 됨. 한 주택이 $25,000,000에 판매되었고, 한 친구는 구매자 측, 다른 친구는 판매자 측 중개인이었음. 구매자 측 중개인은 올해 약 $200,000,000의 거래에 관여할 예정이며, 이는 다운된 해임. 이 지역에서는 $20,000,000 이상의 거래가 많음. 한 중개인은 $50,000,000짜리 거래의 양쪽을 모두 맡음. 이 수준에서의 수수료는 보통 2.5%/2.5%임. $25,000,000의 5%는 $1,250,000임. 고가 주택 판매는 저가 주택 판매보다 훨씬 적은 노력이 필요하며, 거의 오픈 하우스가 없음.
     * 독일의 부동산 중개 수수료

     독일에서는 부동산 중개인 수수료(Maklerprovision)가 7%임. 일반적으로 판매자가 절반을 부담하지만, 구매자가 전액을 부담하는 경우도 있음. 노테어(공증인), 정부 세금을 지불해야 하며, 부동산 구매 비용은 총 12% 이상임. 또한, 약 10년 동안 해당 부동산을 판매하지 않으면, 자본 이득세를 지불해야 함. 10년 이상 소유 후 판매하면 세금을 지불하지 않아야 함. 부동산 세금은 상대적으로 낮으며, 공공 건강 보험, 양질의 대중 교통, 저렴한 슈퍼마켓 비용 등을 고려할 때, 이러한 비용을 감수할 가치가 있음.
     * 북미 중개인의 성공

     북미의 중개인은 지구상에서 가장 성공적인 생물 중 하나로, 건강 관리 시스템을 예로 들 수 있음.
     * 부동산 중개인에 대한 최근 소송 언급

     최근에 부동산 중개인에 대한 소송이 있었는�     * 이러한 기능을 구현할 때 사용자가 선택할 수 있도록 하고 활성화 상태가 명확해야 함
�� 언급함. 이 소송은 어떤 영향을 미칠 것인지에 대한 질문이 있음. (WSJ 구독 없음)
          + 도구가 너무 똑똑해지려 하고 완벽하지 않을 때 답답함을 느낄 수 있음
     * 부동산 중개인의 역할에 대한 긍정적인 경험 공유
     * 모델을 훈련시켜 9가지 미리 정의된 도형을 인식하도록 함

          + 모델을 훈련시킬 때는 도형을 그리는 일반적인 스무더/도와주는 기능을 만들어야 함
          + 이를 통해 더 ""아날로그"" 스타일의 독특한 도형을 얻을 수 있음
     * 이 기능이 오픈소스였으면 좋겠음
          + 최근에는 작은 크기의 모델들이 등장하고 있음 (이 모델은 250kb임)
     올해 경쟁적이고 비싼 시장(워싱턴 D.C.)에서 집을 구매함. 중개인이 MLS에 등록되기 전에 매물을 입소문을 통해 찾아내고, 조기 투어를 준비해줘서 경쟁자들보다 먼저 집을 볼 기회를 가짐. 중개인의 조언에 따라 사전 검사를 받고, 이를 통해 자신 있게 입찰함. 중개인은 판매자 측 중개인과 긴 대화를 나누고, 판매자에게 가장 중요한 것이 무엇인지 파악함(현금보다는 빠른 마감을 선호함). 판매자 측 중개인은 우리의 모기지 중개인을 알고 있었고, 그의 신속한 작업을 신뢰함. 결과적으로 훨씬 높은 금액을 제시한 수십 개의 다른 제안을 이겨냄. 좋은 중개인 없이는 이 집을 구매할 수 없었을 것임. 판매자 측 중개인은 가격 책정, 무대 설치 옵션 제공, 평면도 제작자 및 사진작가 조정 등에서 도움을 줌. 3%의 판매 수수료에 대해 모든 것을 직접 할 수 있었지만,
          + 유용한 애플리케이션을 위한 작은 모델로 돌아갈 수 있는 날을 기대함
     이사하는 동안 모든 것을 조직하는 데 어려움을 겪는 사람들도 있음. 경쟁적인 시장에서는 중개인이 많은 의미를 가질 수 있음.
"
     * 면허 제도와 부동산 중개인 수수료 문제

     면허 제도가 확장되고, 이러한 면허가 경쟁을 방지하고 가격을 높이는 독점적인 이점으로 사용되고 있음. 많은 직업이 면허를 요구하며, 면허를 발급하는 기관은 경쟁을 방지하고 권한을 확장하여 가격을 높이는 책임이 있음. 면허 요구 사항은 지속적인 로비를 만들어내고, 부동산 중개인 수수료 문제에 일부 책임이 있음. 모든 직업의 시장 구석을 법으로 명시할 필요가 있는지, 인증법이 경쟁을 차단하지 않고 시장 혼란을 방지하며, 특정 직업을 수행하고자 하는 사람들이 사설 협회에 지속적으로 지불해야 하는 권리를 갖지 않도록 할 수 있는지에 대한 의문.
     * 독일의 부동산 거래 비용

     독일의 부동산 거래 비용은 약 12%로 매우 높음.
          + 부동산 중개 수수료: 3.57%
          + 노테어(공증인) 비용: 2.00%
